distinct_id,name,email,country,country_code,region,city,title,luckyNumber,spiritAnimal,created
"41cd27b0-a9d5-522d-88f2-1fc0177c078e","Bruce Atkins","B.Atkins@privatemail.edu","United States","US","California","Fresno","Bio-feedback Specialist","337","planthopper",
"2a1370b4-f561-52ad-9529-b54b41ac85ba","Francis Billi","F.Billi@posteo.info","United States","US","Tennessee","Nashville","Principal","152","mite",
"c04d1442-d2e5-5a47-ab24-b7c53934e6e2","Earl Monnier","E.Monnier@icloud.info","United States","US","New Jersey","Newark","PR Specialist","128","centipede",
"b01b3c34-b211-561e-bad3-cf8028ce76b0","Harry Barré","H.Barré@hotmail.org","United States","US","Rhode Island","Providence","Quality Assurance Specialist","148","starfish",
"88e01a0d-ca37-50f4-9f57-b68de7da23ad","Lizzie Farmer","L.Farmer@scryptmail.com","Brazil","BR","Rio de Janeiro","Rio de Janeiro","Home Economist","136","longhorn beetle",
"027ac58d-5346-5f35-8af1-be99aa432eae","Douglas Ryan","D.Ryan@yahoo.org","United States","US","Kansas","Wichita","Executive Director","138","rhinoceros beetle",
"c6724c42-37ee-566c-8878-cc8dc401061f","Willie Grazzini","W.Grazzini@countermail.net","China","CN","Beijing","Beijing","Chef","144","stag beetle",
"df47244f-0f22-58d9-9d9c-48823ba2097c","Bettie Mori","B.Mori@hotmail.net","Germany","DE","Bavaria","Munich","Communications Director","155","goliath beetle",
"df972168-86cc-50d0-9173-75b847d791f9","Lela Nencini","L.Nencini@inbox.edu","Egypt","EG","Alexandria","Alexandria","City Housing Manager","140","stag beetle","2026-01-10"
"976f3347-bf73-53a7-9452-4e66e50914aa","Luella Brooks","L.Brooks@gmail.com","United States","US","Ohio","Columbus","Production Engineer","290","tortoise beetle",
"4ad7b5de-f669-5fa3-86db-2bbef0ec352d","Vernon Maldonado","V.Maldonado@yahoo.net","Egypt","EG","Alexandria","Alexandria","Chemical Engineer","157","bedbug",
"d9683dc5-a3db-57bd-b6d5-0c196f2ed22b","Cornelia Godfrey","C.Godfrey@hotmail.com","United States","US","Georgia","Atlanta","Social Director","177","jewel beetle",
"5457f5ba-6c45-51b3-92ee-4324eecc056b","Gregory Faini","G.Faini@privatemail.biz","India","IN","Maharashtra","Mumbai","Registered Nurse","154","stag beetle",
"d2478021-8b3f-562a-8c83-732685344f55","Cornelia Los","C.Los@yahoo.edu","United States","US","Alaska","Anchorage","Social Scientist","290","flea",
"186d0360-8864-545a-af64-4c849c770703","Lula Manca","L.Manca@countermail.biz","United States","US","California","Fresno","Hospital Administrator","134","fly",
"96c1d369-c960-5ae0-a74c-506df4355a49","Luella Murray","L.Murray@icloud.us","United States","US","California","Los Angeles","Professional Coach","133","stag beetle","2026-02-18"
"32419161-c4c1-50a8-9e46-c5bd3a5994e5","Elizabeth Günther","E.Günther@tutanota.com","United States","US","Rhode Island","Providence","Physicist","114","walking stick",
"d0de4cf8-ef57-55e3-bac8-9a6a9a4e9c0f","Louise Jäger","L.Jäger@ctemplar.com","Germany","DE","Bavaria","Munich","Cash Manager","144","hercules beetle",
"3a327587-9af0-5656-96fd-3460fd44237f","Calvin Bussotti","C.Bussotti@icloud.com","Italy","IT","Lazio","Rome","Operations Research Director","185","lady beetle",
"d70e5b49-e545-56f4-be33-1e0571e84e3c","Eddie Rodgers","E.Rodgers@zoho.gov","United States","US","North Carolina","Charlotte","Fashion Events Manager","140","leaf beetle",
"565839f2-9cb0-505a-a3f4-088fdf170bfa","Millie Yang","M.Yang@yahoo.com","United States","US","Utah","Salt Lake City","Cruise Director","281","stag beetle",
"490d04e2-38f3-5d36-92bb-9f031b3d856f","Francisco Sasaki","F.Sasaki@gmx.us","United States","US","South Carolina","Columbia","Account Executive","156","tortoise beetle",
"bf12dea1-6142-56c5-8077-20520e25d042","Mattie Morelli","M.Morelli@yahoo.net","United States","US","Tennessee","Memphis","Probation Officer","288","longhorn beetle",
"6718511b-d007-58a9-a161-a4e994e4947e","Earl Ferrer","E.Ferrer@protonmail.co.uk","United States","US","West Virginia","Charleston","Anthropologist","144","damselfly",
"79e7c0e2-1574-5a78-b762-7e87e9b85f6a","Winnie Groenenberg","W.Groenenberg@hushmail.us","United States","US","California","Los Angeles","Scientific Writer","121","rhinoceros beetle",
"37a7bfb9-daae-56ab-8b7c-3a7f51cd9e7e","Edwin Rubio","E.Rubio@startmail.com","Russia","RU","Saint Petersburg","Saint Petersburg","Database Manager","135","longhorn beetle",
"f3b2f547-7102-5e85-93f8-84f9eda12b2c","Seth Barber","S.Barber@gmail.com","United States","US","California","Fresno","Chief Executive Officer","143","scarab beetle",
"1e023c48-de2e-522d-87dd-b2e341d35583","Lettie Petit","L.Petit@zoho.biz","United States","US","Oklahoma","Oklahoma City","Urban Planner","231","tortoise beetle",
"eafa41ff-d42c-58d2-8a15-8a9bce44775a","Johnny Brennan","J.Brennan@hotmail.org","United States","US","Pennsylvania","Pittsburgh","Optometrist","133","scarab beetle",
"92596cf7-1661-52c5-b866-22404d989977","Danny Alinari","D.Alinari@riseup.biz","United States","US","Pennsylvania","Pittsburgh","Freelance Writer","328","stag beetle",
"1ecddb2b-018b-5828-bc90-7503b77b651f","Roy Houston","R.Houston@fastmail.com","Israel","IL","Tel Aviv","Tel Aviv","Securities Analyst","177","scarab beetle",
"5ef50d38-e774-5d19-8167-9cf4da3b514a","Dorothy Grondin","D.Grondin@gmx.net","Brazil","BR","Rio de Janeiro","Rio de Janeiro","Speech Writer","140","rhinoceros beetle",
"630dc82c-3156-5bc9-8c83-2d9650ffa577","Essie Poggesi","E.Poggesi@gmail.co.uk","Spain","ES","Valencian Community","Valencia","Auditor","154","cat",
"5708b0ab-620d-5f30-a762-6ca2d1c62afa","James Dupuis","J.Dupuis@yahoo.org","United States","US","Maine","Portland","Actor","317","weevil",
"ddfec9be-0a74-540a-9ac5-38e57dd5324a","Leon Lu","L.Lu@icloud.gov","Israel","IL","Jerusalem","Jerusalem","Biomedical Engineer","154","ant",
"b1e2e3d2-3fbc-52d9-b99b-b9369c32dc49","Alice Ventura","A.Ventura@outlook.com","India","IN","Tamil Nadu","Chennai","Athletic Coach","135","goliath beetle",
"47c86556-23b3-5043-bbdb-a4de72f51816","Bradley Vasseur","B.Vasseur@aol.co.uk","United States","US","Louisiana","New Orleans","Internal Controls Director","128","stag beetle",
"ddff0ea6-9b45-55f1-b3e8-0a18c152a13c","Olivia Lucas","O.Lucas@disroot.biz","United States","US","Colorado","Colorado Springs","Author","157","cricket",
"47300f49-dde2-51ed-b1ab-43d27fa013aa","David Gill","D.Gill@runbox.com","United States","US","California","Sacramento","Internal Controls Director","159","rhinoceros beetle",
"4651a5af-af80-595b-87f7-0fc51e9ffab2","Stanley Stella","S.Stella@icloud.co","United States","US","Tennessee","Knoxville","Underwriter","138","leaf beetle",
"837f60cc-9855-54e3-b200-d08722aeed93","Carolyn Groen","C.Groen@zoho.com","United States","US","Alaska","Anchorage","Special Education Teacher","292","shark",
"080409c7-17d9-5f54-be85-3853c63a39d4","Alan Menichetti","A.Menichetti@gmail.gov","Mexico","MX","Mexico City","Mexico City","Rehabilitation Counselor","155","goliath beetle",
"fca53b0f-f0bf-509c-93b6-7ebb3f37b52d","Lottie Owen","L.Owen@runbox.info","United States","US","California","Fresno","Business Manager","328","stag beetle",
"e357cd22-f322-52af-83d6-e2a525b17f39","Hattie Rousseau","H.Rousseau@gmail.org","United States","US","Georgia","Atlanta","Executive Recruiter","153","stag beetle",
"449051ba-1ef4-55a6-9603-51e7d5f90b10","Evan Okada","E.Okada@yandex.com","China","CN","Beijing","Beijing","Statistician","156","dung beetle",
"3703bf89-f3b1-595b-b728-5c766b43634e","Evan Atkinson","E.Atkinson@gmail.com","United States","US","West Virginia","Charleston","Cruise Director","331","squid",
"47ff2b12-fe96-5799-a7a7-6b27eef36eb8","Randy Beni","R.Beni@hotmail.com","Israel","IL","Haifa","Haifa","Computer Ops. Manager","328","rhinoceros beetle","2026-01-16"
"640c7e5d-153c-5341-a7a4-719c0e5e2496","Vernon Bravi","V.Bravi@startmail.co","United States","US","Tennessee","Nashville","Business Manager","177","flea",
"eac3913b-a4dc-5ea5-8f78-5cd276f95dbc","Wayne Gray","W.Gray@aol.com","United Kingdom","GB","Scotland","Edinburgh","Fund Raiser","143","stag beetle",
"71456689-dc37-5625-b9d0-731590003243","Rodney Ciampi","R.Ciampi@gmail.com","United States","US","Texas","El Paso","Mechanical Engineer","288","rhinoceros beetle",
"17ad1af5-44dd-5cdb-95f3-558e20857469","Rose Reeves","R.Reeves@gmail.com","Spain","ES","Valencian Community","Valencia","Statistician","152","treehopper",
"1413071b-3956-500d-94a6-f570055ed8c9","May Cesari","M.Cesari@outlook.us","United States","US","New Jersey","Newark","Engineer Technician","135","jewel beetle",
"7081e6be-63df-518c-8eed-03db458794f5","Ralph Schröder","R.Schröder@inbox.net","United States","US","Kansas","Wichita","Financial Analyst","156","hercules beetle",
"322c029b-9717-50af-9aef-ad70abe900f1","Ophelia Poole","O.Poole@gmail.com","United States","US","Vermont","Coventry","Computer Engineer","135","hercules beetle",
"c674dd67-c1e0-5533-b3a1-042232893a38","Ray Jimenez","R.Jimenez@gmail.io","United States","US","Alaska","Anchorage","Investigator","144","lady beetle",
"4d170bdd-3c3e-568b-a350-bebd9dc4d165","Isabella Leblanc","I.Leblanc@hotmail.net","United States","US","Ohio","Columbus","Interpreter","144","rhinoceros beetle",
"e2179d1a-c24b-568c-b8e7-1404d91dae93","Isabel Carpentier","I.Carpentier@gmail.gov","United States","US","Indiana","Fort Wayne","Quality Control Engineer","328","scale insect",
"3bd3e7dc-2cf8-584c-b5ba-1e38d0037ad2","Troy Glover","T.Glover@tutanota.com","Japan","JP","Kanagawa","Yokohama","Civil Engineer","144","bedbug",
"c9dceedc-e46e-596a-8839-be68d39666b6","Evelyn Chan","E.Chan@kolabnow.biz","United States","US","Illinois","Naperville","Marketing Director","114","duck",
"125a06bc-0c7b-542f-af1d-457406094eaf","Margaret Macdonald","M.Macdonald@outlook.net","United States","US","Louisiana","New Orleans","Health Care Manager","144","tortoise beetle",
"54d8124e-5757-5133-8a65-c1870df0ea87","Jeanette Ueda","J.Ueda@fastmail.com","United States","US","Louisiana","New Orleans","Nuclear Engineer","130","locust",
"656f4cff-f073-563e-850e-3ba28d59e5e3","Jayden Owen","J.Owen@gmail.edu","United States","US","California","San Francisco","Producer","152","lacewing",
"40d9f94b-924a-5bf3-a714-0d65f46ce0b6","Bernice Binazzi","B.Binazzi@ctemplar.gov","United States","US","Alaska","Anchorage","Software Developer","177","rhinoceros beetle",
"6483705e-5f4b-5fff-a722-3a2a8d5f351e","Aiden Zingoni","A.Zingoni@countermail.com","United States","US","California","Sacramento","Sociologist","281","leafhopper",
"279a0cf4-caa9-5a53-811c-9268e779c255","Lois Duran","L.Duran@gmail.org","Brazil","BR","São Paulo","São Paulo","Medical Secretary","144","goliath beetle",
"131be48d-5752-565e-9fc9-055e95c141c5","Lola Renzi","L.Renzi@protonmail.co","United States","US","Kansas","Wichita","Warehouse Manager","153","rhinoceros beetle",
"7c1853b3-d2eb-5130-92fb-4f0971072d6e","Effie Fortini","E.Fortini@gmail.edu","United States","US","California","Los Angeles","Securities Analyst","155","locust",
"b6d80ce9-dba8-579b-ad4d-1ecb353193e4","Cecelia Ferrari","C.Ferrari@hushmail.org","United Kingdom","GB","England","London","Special Education Teacher","140","cockroach",
"c40fe8a7-4f9d-5207-9798-129ec9ffe68f","Jacob David","J.David@scryptmail.io","Italy","IT","Lazio","Rome","Communications Affairs Director","185","rhinoceros beetle",
"6fd25585-a27f-56c4-a23e-ffe2376456fb","Kyle Gentile","K.Gentile@inbox.com","Spain","ES","Valencian Community","Valencia","Environmental Engineer","144","rhinoceros beetle",
"39637b0d-4478-5113-ba78-c742e239d5f9","Justin Franke","J.Franke@zoho.co.uk","United States","US","Pennsylvania","Pittsburgh","MIS Manager","133","starfish",
"6d1664dc-3186-5a9b-bdb9-fd2fd79daa98","Nellie Brouwer","N.Brouwer@aol.com","India","IN","Maharashtra","Mumbai","Franchise Management","157","rhinoceros beetle",
"6a1cdf8d-64d6-5846-8504-485e5450b42c","Nelle Meier","N.Meier@hushmail.com","United States","US","West Virginia","Charleston","Veterinarian","134","stag beetle",
"5e8c862d-7a46-5fa4-af01-aa5d408a0d67","Jacob Matucci","J.Matucci@hotmail.io","United States","US","California","San Francisco","General Manager","136","tiger beetle",
"42f24c4e-bc35-52d2-8731-b35211c59e16","Genevieve Wolff","G.Wolff@gmail.com","United States","US","Mississippi","Jackson","Airline Pilot","144","ground beetle",
"cb39f072-e2bd-59a4-b5ec-1b6f1a3c7930","Aaron Wilson","A.Wilson@outlook.biz","United States","US","Oklahoma","Oklahoma City","Escrow Officer","140","millipede",
"238ddd15-8c00-59a8-ad9f-ef9621d55e51","Mamie Baronti","M.Baronti@fastmail.org","United States","US","South Carolina","Columbia","Medical Technician","140","rhinoceros beetle",
"5cbf8dda-2d2b-50cd-aaf6-64c33ca18df5","Eleanor Frosali","E.Frosali@inbox.edu","United States","US","Washington","Spokane","Interpreter","337","grasshopper",
"eeb2459a-d01f-5cda-ba3c-1520c30c4f79","Ruby Barber","R.Barber@icloud.us","United States","US","Georgia","Atlanta","Business Analyst","136","tortoise beetle",
"4511f580-6700-5817-84bd-4b01398c20d5","Josephine Bardazzi","J.Bardazzi@outlook.info","Israel","IL","Jerusalem","Jerusalem","Professional Coach","130","flea beetle",
"690b0db7-d677-5d49-858c-bf8c3a55e1d4","Shane Mugnai","S.Mugnai@runbox.us","United States","US","Mississippi","Jackson","Retail Store Manager","114","stag beetle",
"e9176993-4220-55e0-9803-99b9a04eef81","Clyde Mora","C.Mora@gmail.org","United States","US","Ohio","Columbus","Mathematician","154","rhinoceros beetle",
"b162348f-c1f5-5322-aaa1-5ec6943dab61","Harry Vermeulen","H.Vermeulen@gmail.co.uk","France","FR","Provence-Alpes-Côte d'Azur","Marseille","Real Estate Broker","140","stag beetle",
"e4f09b1f-b1aa-5015-9cf2-8ed7a0ae7755","Jackson Parigi","J.Parigi@tutanota.com","United States","US","South Dakota","Sioux Falls","Fine Artist","114","stag beetle",
"bfed7391-ae53-5aea-8702-e3dcc738e292","Adele Pichon","A.Pichon@mailbox.biz","United States","US","Colorado","Colorado Springs","Internal Controls Director","337","stag beetle","2026-02-12"
"7caf8253-3c9f-5468-b7c1-8fb9aac58c29","Ollie Tate","O.Tate@privatemail.io","China","CN","Guangdong","Guangzhou","Accountant","144","cricket",
"11d4b2b9-a0b7-5b91-9fde-a03075c12261","Luke Ludwig","L.Ludwig@outlook.co","Mexico","MX","Jalisco","Guadalajara","Food Service Manager","143","rhinoceros beetle",
"b9f4c666-30b1-554f-a35d-dfa3386df963","Cecelia Giuliani","C.Giuliani@hushmail.net","United States","US","Pennsylvania","Pittsburgh","Technical Illustrator","337","rhinoceros beetle",
"bf296885-f275-54b7-9bf5-cb9323abdbc9","Curtis Gonzalez","C.Gonzalez@zoho.net","Russia","RU","Novosibirsk Oblast","Novosibirsk","Tax Specialist","144","caterpillar",
"da3d6fd6-1569-583e-988b-bcfd598a73d5","Dollie Banks","D.Banks@runbox.net","Brazil","BR","Bahia","Salvador","Bio-feedback Specialist","152","rhinoceros beetle",
"c96c0969-7aed-5558-acfc-fa549807f08a","Jose Short","J.Short@yahoo.org","United States","US","Wisconsin","Milwaukee","Interpreter","288","rhinoceros beetle",
"51bd233a-3c7f-5981-b692-587caf8838f8","Alan Calvo","A.Calvo@yahoo.net","United States","US","Oregon","Salem","Art Director","114","scarab beetle",
"36aa182b-aa80-51e6-8f0c-4bd4ec78f3f4","Jesus Braun","J.Braun@gmail.org","Germany","DE","Hamburg","Hamburg","Inside Sales","156","praying mantis",
"80cb834c-0f68-5898-b21e-ef62e4fd2861","Lettie Ferretti","L.Ferretti@yahoo.com","United States","US","Florida","Miami","Computer Manager","156","stag beetle",
"7e1a6d4e-f532-5ebd-8f14-96e823d04722","Sarah van Dam","S.van Dam@gmail.biz","United States","US","New Hampshire","Manchester","Outplacement Specialist","328","snail",
"8142d15f-99e5-5f2b-9e46-48489bcb9f6a","Alma Foster","A.Foster@gmail.co.uk","United States","US","New Hampshire","Manchester","Executive Recruiter","140","rhinoceros beetle",
"9afe00e2-d650-53c1-a2be-9c0408962ba3","Agnes King","A.King@gmail.org","Brazil","BR","Rio de Janeiro","Rio de Janeiro","Computer Engineer","144","hercules beetle",
"c564d6d7-a083-594e-89b4-93ec2c1e08ae","Loretta Doyle","L.Doyle@icloud.net","United States","US","California","San Francisco","Administrator","140","stag beetle",
"24366d57-ff77-5241-8cbc-44222a35a505","Elizabeth Tamburini","E.Tamburini@gmail.edu","United States","US","Nebraska","Omaha","Hazardous Waste Manager","331","rhinoceros beetle",
"7f4638b7-0fd4-5d77-a6a4-f3f2f424238f","Betty Pierre","B.Pierre@countermail.biz","United States","US","Louisiana","New Orleans","Social Worker","152","rove beetle",
"09db7aa8-fd58-5718-9489-c42de0ebb6c1","Joshua Mitchell","J.Mitchell@scryptmail.com","South Korea","KR","Busan","Busan","Career Counselor","328","stag beetle",
"82b588ee-6752-5fa6-9f1d-d4eb992a815e","Ricardo Schwartz","R.Schwartz@icloud.gov","United States","US","California","Los Angeles","Building Contractor","144","rhinoceros beetle",
"38d8b8cb-a1e3-5c8d-b04e-4934a9da5a53","Seth Petrini","S.Petrini@tutanota.us","United States","US","California","San Francisco","Vendor Relations Director","290","stag beetle",
"0eb45850-efbe-557d-bb5e-72493d07e559","Teresa Somigli","T.Somigli@inbox.gov","Spain","ES","Valencian Community","Valencia","Public Administrator","337","shrimp",
"791eccef-1888-5066-ab27-7357aa20a8e4","Jose Sanz","J.Sanz@icloud.net","Nigeria","NG","Lagos","Lagos","General Counsel","177","scorpion",
"68199523-28ab-5c66-a3d5-11cd018a7f93","Elijah Orlandini","E.Orlandini@kolabnow.co","United States","US","Missouri","Kansas City","Purchasing Agent","155","slug",
"b8f97db3-56e7-59d7-8323-0b070ab132aa","Lee Pratt","L.Pratt@icloud.edu","China","CN","Guangdong","Guangzhou","Research Specialist","292","wasp",
"d5bf5d90-6739-5db8-8bd1-7437b06c3766","Jerry Berry","J.Berry@yahoo.biz","China","CN","Beijing","Beijing","Process Engineer","337","rove beetle",
"219120af-55e9-5736-9090-ce2d08450a2c","Randy Campbell","R.Campbell@gmail.co","India","IN","Delhi","New Delhi","PR Specialist","133","goliath beetle",
"6e8b67ee-d145-5914-b6c7-c40b0d1956f8","Joel Papi","J.Papi@icloud.org","United States","US","Minnesota","Minneapolis","Agricultural Scientist","135","lacewing",
"a371cca8-5e29-59b3-aa07-f239383532b5","Gregory Materassi","G.Materassi@gmail.com","United Kingdom","GB","England","London","Public Safety Director","292","tortoise beetle",
"d3105247-87b9-566d-b8ed-b299f8bbab4e","Ethel Sauer","E.Sauer@gmail.biz","United States","US","Mississippi","Jackson","Securities Analyst","159","rhinoceros beetle",
"55e8fc64-a175-5d65-bb2e-cb0fdcc3a77e","Ada Pollard","A.Pollard@aol.info","United States","US","Minnesota","Minneapolis","Computer Operator","133","tortoise beetle",
"f6b36898-7c27-5089-9ddb-fe9ea46fea8b","Bryan Goddard","B.Goddard@mailbox.net","France","FR","Île-de-France","Paris","Hospital Administrator","288","cockroach",
"7a05f88b-dbc0-5fa7-a72a-b57c054568ae","Mabel Ferguson","M.Ferguson@outlook.co","Brazil","BR","Rio de Janeiro","Rio de Janeiro","Lawyer","138","flea",
"dc1314fe-61f7-51a2-9ee7-b85f77c0ed37","Alvin Boni","A.Boni@tutanota.gov","Israel","IL","Jerusalem","Jerusalem","Animal Trainer","128","stag beetle",
"ab512542-2675-52f8-bc18-739f93f97344","Matthew Anichini","M.Anichini@yahoo.biz","India","IN","Maharashtra","Mumbai","Copyright Attorney","156","stag beetle",
"853d00e8-9da3-536c-a553-8967ad045687","Donald Iglesias","D.Iglesias@gmail.co","United States","US","South Dakota","Sioux Falls","Technical Illustrator","144","rhinoceros beetle","2025-12-13"
"22663548-7707-5c95-a550-cce033aad0e5","Jessie French","J.French@icloud.info","United States","US","Washington","Spokane","Entrepreneur","337","moth",
"031b1cba-50b8-53ab-8896-270d8203894a","Ronnie Crini","R.Crini@hotmail.co.uk","United States","US","Idaho","Boise","Technology Director","136","firefly",
"f636c986-c7bb-5ebe-b309-17ac96a09fe8","Ophelia Burns","O.Burns@icloud.co.uk","United States","US","California","Fresno","Horticulturist","156","seahorse",
"070e4943-c69f-5617-aa00-b649d95da7f2","Bradley Nash","B.Nash@icloud.net","United States","US","New Jersey","Newark","Wildlife Specialist","121","stag beetle",
"7be30b96-06d4-5455-8afe-b9b077d0b9fb","Leroy Gross","L.Gross@icloud.com","United States","US","Oregon","Salem","Financier","135","dog","2026-03-07"
"ce4178df-745f-5a47-8c0a-12709a4c1cbe","Eleanor Arnetoli","E.Arnetoli@yandex.net","South Africa","ZA","Gauteng","Johannesburg","Fashion Events Manager","143","rhinoceros beetle",
"544d5dcf-7d2d-5f8a-b12f-20178f0c1db8","Bernard Becattini","B.Becattini@gmail.co","United States","US","Missouri","Kansas City","Lead Software Engineer","153","rhinoceros beetle",
"cb0d99f4-a3c8-5959-8eed-4a30fd134b37","Jimmy Payet","J.Payet@posteo.com","Japan","JP","Kanagawa","Yokohama","Buyer","140","starfish",
"32ec765a-303d-5cd1-972d-9a9c6f16e6c4","Marie Molina","M.Molina@runbox.edu","United States","US","California","Long Beach","Technical Writer","185","spider",
"8363417a-f75b-5377-891d-380c45ad6568","Myrtie Poggesi","M.Poggesi@inbox.edu","Australia","AU","Victoria","Melbourne","Computer Ops. Manager","159","rhinoceros beetle",
"70290cdb-e195-52b1-b817-9dbfecd38aa1","David Leonard","D.Leonard@outlook.com","Italy","IT","Lombardy","Milan","Technical Illustrator","337","bedbug",
"7c44b8a8-8e0a-5cab-bd26-7ee2b0d58f45","Evelyn Duncan","E.Duncan@hotmail.com","United States","US","Maine","Portland","Horticulturist","144","goliath beetle",
"d6690f40-8ce9-55b5-b820-1698e10c425e","Emilie Moran","E.Moran@gmail.com","United States","US","Utah","Salt Lake City","Rehabilitation Counselor","140","stag beetle",
"b66f055d-3222-51ef-bdb5-606711022a30","Mario Schmitt","M.Schmitt@mailbox.com","United States","US","Oregon","Salem","Investment Banker","338","rhinoceros beetle",
"d2333ff1-37f3-57b2-a72a-750ce8ec4dbd","William Krüger","W.Krüger@gmail.net","United States","US","Indiana","Fort Wayne","Strategic Planning Director","133","stag beetle",
"9542fbe8-8b07-5475-9080-05004191a488","Tony Kato","T.Kato@riseup.gov","United States","US","New York","Buffalo","Bio-feedback Specialist","331","stag beetle",
"7256d4fd-0841-55bb-9d66-26a48421c213","Devin Denis","D.Denis@icloud.org","South Korea","KR","Seoul","Seoul","Facilities Manager","152","stag beetle",
"a5072fba-6c0a-537f-9d56-36eaa3a20c8c","Adele Evans","A.Evans@mailfence.info","United States","US","Kentucky","Louisville","Maintenance Manager","128","leaf beetle",
"7146c580-ead3-5c1d-8e2d-404558d8bc27","Lilly Volpi","L.Volpi@outlook.net","United States","US","South Carolina","Columbia","Surveyor","114","rhinoceros beetle",
"f4447b9c-e5c1-5bea-b4bb-da0df41bfbe0","Leon Bucelli","L.Bucelli@icloud.net","United States","US","New Mexico","Albuquerque","Human Resources Manager","114","hercules beetle",
"20e0af54-56e5-53b8-b581-b8611f9eeddc","Teresa van den Poel","T.van den Poel@zoho.us","United States","US","New York","Buffalo","Theatrical Director","155","bedbug",
"23b9ce99-3c0c-56d8-ac4f-de504e7aaae1","Adelaide Martini","A.Martini@icloud.net","Brazil","BR","Rio de Janeiro","Rio de Janeiro","Chief Medical Officer","143","tiger beetle",
"b092beca-c675-5d76-81ed-906f17465734","Hettie Norman","H.Norman@icloud.org","United States","US","Connecticut","Hartford","Cinematographer","140","termite",
"ec2336c8-ab5a-5f62-9760-8373412c1deb","Phoebe D'Angelo","P.D'Angelo@icloud.biz","United States","US","Texas","Austin","Outplacement Specialist","337","stag beetle",
"c353ac36-a93a-5a71-bc0c-361eda796ae8","Wesley Wallis","W.Wallis@inbox.co","France","FR","Provence-Alpes-Côte d'Azur","Marseille","Nuclear Engineer","133","stag beetle",
"ae315a23-3d00-5026-85e3-eaeeffbf6f29","Chad Dean","C.Dean@yahoo.info","United States","US","Pennsylvania","Pittsburgh","Preschool Teacher","337","stag beetle",
"3f6f1be6-bedb-5660-b6a2-e935dddb9f10","Lily Giannini","L.Giannini@aol.org","Russia","RU","Moscow","Moscow","Property Manager","288","rhinoceros beetle",
"0406e092-fcb4-597c-8e92-09ea36be756e","Cora Lloyd","C.Lloyd@icloud.co.uk","United States","US","Tennessee","Nashville","Investment Banker","153","mealybug",
"e7da4dc9-ef61-5ea5-ac7b-f049a1aca92f","Andre Mora","A.Mora@gmail.co.uk","United States","US","New Mexico","Albuquerque","Financier","144","hercules beetle",
"dbbd2aa9-1901-5d79-b6b7-f4c38e19d844","Clifford Cruz","C.Cruz@riseup.org","United States","US","Alaska","Anchorage","Strategic Planning Director","133","bee",
"73c2b066-0650-5baa-8a08-d5a6b01a16e0","Joel Da SilvaSilva","J.Da SilvaSilva@aol.biz","France","FR","Île-de-France","Paris","Law Enforcement Officer","129","tortoise beetle",
"9df0dabb-6594-5cce-b56a-c4cb9ba7c8b5","Eleanor van der Linden","E.van der Linden@gmx.info","Israel","IL","Jerusalem","Jerusalem","University Administrator","290","hercules beetle",
"24c26036-29a3-5833-9b6b-8c20eeeff3a5","Della Bardazzi","D.Bardazzi@privatemail.edu","United States","US","Tennessee","Nashville","Urban Planner","157","rhinoceros beetle",
"7cae1ab0-7c89-52df-bf5d-4efc4f380598","Callie Martínez","C.Martínez@yahoo.com","United States","US","Tennessee","Nashville","New Product Manager","129","longhorn beetle",
"8a5a1a80-b601-5fd9-b7d4-89b777d89e1b","Juan Bellandi","J.Bellandi@icloud.com","South Africa","ZA","Gauteng","Johannesburg","Recreational Director","138","scarab beetle",
"a3949154-52c8-5da7-a2e7-4c77586102ce","Susan Baroni","S.Baroni@gmail.biz","United States","US","North Carolina","Charlotte","Public Administrator","331","scale insect",
"cc763a87-6dfa-557b-ae3c-b2a0e5fc0015","Lottie Serra","L.Serra@icloud.us","United States","US","Indiana","Fort Wayne","Diamond Merchant","281","hercules beetle",
"20acabe8-05ce-5960-b1ec-478c2bd773ba","Isaiah van de Ven","I.van de Ven@inbox.org","United States","US","Maine","Portland","Athletic Coach","338","thrips",
"3b581354-9736-5ebb-9154-62345f3f9d3a","Kathryn Imai","K.Imai@disroot.io","Israel","IL","Jerusalem","Jerusalem","Redevelopment Specialist","337","ground beetle",
"4c02702a-0f57-5135-8e1d-dca1a644c0d6","Fred Marino","F.Marino@icloud.co.uk","Turkey","TR","Istanbul","Istanbul","Internal Controls Director","157","scorpion",
"c60cd74c-0c5a-5d8a-b8ac-e03a87746bb3","Stella Fernández","S.Fernández@yahoo.co","South Korea","KR","Seoul","Seoul","Copywriter","143","hippo",
"deba9172-b8a6-5d2d-8290-f109ee29355b","Claudia Marinelli","C.Marinelli@gmx.org","United States","US","Connecticut","Hartford","Photographer","328","walking stick",
"c7011ad3-3519-5b56-9aaa-d63890022855","Mike Buccioni","M.Buccioni@privatemail.info","United States","US","Tennessee","Nashville","Systems Programmer","288","grasshopper",
"a987dfa8-4ab5-5aa7-8ac0-e21096c74a92","Albert Khan","A.Khan@zoho.gov","United States","US","Minnesota","Minneapolis","Traffic Manager","153","jewel beetle",
"8805f458-7b1c-5f2f-b8b0-b8067f5ef42c","Lillian Baldassini","L.Baldassini@yahoo.edu","Nigeria","NG","Abuja","Abuja","Mental Health Counselor","157","stag beetle",
